RUN	Model25PHigh	model25phigh	1612215145494	 	3.3.1
REQUEST	419		localhost:8080 Redirect 1	1612215150710	1612215151760	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 22 with intensity 15	419	END	1612215146741	1612215151760
REQUEST	547		localhost:8080 Redirect 1	1612215150710	1612215151760	OK	 
REQUEST	251		localhost:8080	1612215146733	1612215151766	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	251	END	1612215146733	1612215151766
REQUEST	152		localhost:8081	1612215146730	1612215151792	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	152	END	1612215146729	1612215151792
REQUEST	22		localhost:8083 Redirect 2	1612215150796	1612215151806	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 23 with intensity 5	22	END	1612215146669	1612215151807
REQUEST	182		localhost:8080 Redirect 2	1612215150807	1612215151815	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 8 with intensity 1	182	END	1612215146731	1612215151816
REQUEST	479		localhost:8081 Redirect 2	1612215150818	1612215151831	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 23 with intensity 5	479	END	1612215146743	1612215151831
REQUEST	21		localhost:8083 Redirect 2	1612215150820	1612215151831	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 23 with intensity 5	21	END	1612215146669	1612215151832
REQUEST	84		localhost:8081 Redirect 1	1612215150897	1612215151903	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	84	END	1612215146726	1612215151903
REQUEST	120		localhost:8083 Redirect 1	1612215149561	1612215151908	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	120	END	1612215146728	1612215151908
REQUEST	62		localhost:8084	1612215146725	1612215151960	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	62	END	1612215146725	1612215151960
REQUEST	542		localhost:8084 Redirect 2	1612215150954	1612215151964	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 24 with intensity 3	542	END	1612215146745	1612215151964
REQUEST	304		localhost:8082 Redirect 2	1612215150965	1612215151981	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 23 with intensity 5	304	END	1612215146736	1612215151981
REQUEST	292		localhost:8084 Redirect 1	1612215150961	1612215151982	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	292	END	1612215146735	1612215151983
REQUEST	16		localhost:8083 Redirect 2	1612215150970	1612215151989	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 24 with intensity 3	16	END	1612215146668	1612215151989
REQUEST	432		localhost:8080 Redirect 1	1612215151025	1612215152051	OK	 
REQUEST	535		localhost:8080 Redirect 2	1612215151057	1612215152067	OK	 
REQUEST	100		localhost:8083 Redirect 1	1612215149867	1612215152068	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 23 with intensity 5	535	END	1612215146744	1612215152069
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	100	END	1612215146727	1612215152070
REQUEST	30		localhost:8084 Redirect 1	1612215149867	1612215152083	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 22 with intensity 15	30	END	1612215146671	1612215152083
REQUEST	291		localhost:8084	1612215146736	1612215152104	OK	 
REQUEST	87		localhost:8081 Redirect 1	1612215151086	1612215152107	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	87	END	1612215146726	1612215152108
REQUEST	338		localhost:8081 Redirect 1	1612215151092	1612215152123	OK	 
REQUEST	550		localhost:8081	1612215146758	1612215152139	OK	 
REQUEST	241		localhost:8083	1612215146733	1612215152146	OK	 
REQUEST	39		localhost:8084	1612215146722	1612215152151	OK	 
REQUEST	471		localhost:8083	1612215146743	1612215152151	OK	 
REQUEST	543		localhost:8084	1612215146752	1612215152152	OK	 
REQUEST	23		localhost:8083	1612215146722	1612215152152	OK	 
REQUEST	18		localhost:8083	1612215146722	1612215152153	OK	 
REQUEST	439		localhost:8084	1612215146742	1612215152153	OK	 
REQUEST	478		localhost:8081 Redirect 2	1612215151147	1612215152156	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 23 with intensity 5	478	END	1612215146743	1612215152157
REQUEST	38		localhost:8084 Redirect 1	1612215151092	1612215152180	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 22 with intensity 15	38	END	1612215146678	1612215152180
REQUEST	417		localhost:8080 Redirect 1	1612215151086	1612215152182	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 22 with intensity 15	417	END	1612215146740	1612215152182
REQUEST	102		localhost:8083 Redirect 1	1612215151083	1612215152182	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	102	END	1612215146727	1612215152182
REQUEST	107		localhost:8080 Redirect 1	1612215151126	1612215152193	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	107	END	1612215146727	1612215152194
REQUEST	181		localhost:8081 Redirect 1	1612215151083	1612215152219	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	181	END	1612215146731	1612215152220
REQUEST	267		localhost:8083	1612215146734	1612215152239	OK	 
REQUEST	114		localhost:8080 Redirect 1	1612215151083	1612215152248	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	114	END	1612215146728	1612215152248
REQUEST	116		localhost:8080 Redirect 1	1612215151092	1612215152276	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	116	END	1612215146728	1612215152277
REQUEST	187		localhost:8081 Redirect 1	1612215151190	1612215152296	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	187	END	1612215146731	1612215152296
REQUEST	331		localhost:8082 Redirect 1	1612215151129	1612215152298	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 21 with intensity 15	331	END	1612215146737	1612215152298
REQUEST	387		localhost:8081 Redirect 1	1612215151208	1612215152299	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	387	END	1612215146739	1612215152299
REQUEST	88		localhost:8081 Redirect 1	1612215149491	1612215152302	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	88	END	1612215146726	1612215152303
REQUEST	306		localhost:8082 Redirect 1	1612215151208	1612215152312	OK	 
REQUEST	235		localhost:8083 Redirect 1	1612215151249	1612215152313	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	235	END	1612215146733	1612215152313
REQUEST	171		localhost:8081 Redirect 1	1612215151092	1612215152319	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	171	END	1612215146730	1612215152319
REQUEST	43		localhost:8081 Redirect 1	1612215151211	1612215152343	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 6 with intensity 1	43	END	1612215146684	1612215152343
REQUEST	41		localhost:8084 Redirect 1	1612215151240	1612215152343	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 22 with intensity 15	41	END	1612215146684	1612215152343
REQUEST	164		localhost:8081	1612215146730	1612215152407	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	164	END	1612215146730	1612215152408
REQUEST	409		localhost:8081	1612215146741	1612215152463	OK	 
REQUEST	248		localhost:8083 Redirect 2	1612215151484	1612215152492	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 13 with intensity 1	248	END	1612215146733	1612215152492
REQUEST	249		localhost:8081	1612215146736	1612215152494	OK	 
REQUEST	20		localhost:8083 Redirect 1	1612215149870	1612215152494	OK	 
REQUEST	195		localhost:8081	1612215146731	1612215152527	OK	 
REQUEST	169		localhost:8081	1612215146731	1612215152540	OK	 
REQUEST	257		localhost:8080	1612215146734	1612215152542	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	257	END	1612215146733	1612215152542
REQUEST	486		localhost:8084	1612215146743	1612215152545	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	486	END	1612215146743	1612215152545
REQUEST	186		localhost:8081	1612215146731	1612215152547	OK	 
REQUEST	438		localhost:8084 Redirect 2	1612215151567	1612215152580	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 23 with intensity 5	438	END	1612215146741	1612215152580
REQUEST	3		localhost:8082	1612215146723	1612215152581	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 20 with intensity 15	3	END	1612215146665	1612215152581
REQUEST	341		localhost:8081 Redirect 2	1612215151571	1612215152584	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 23 with intensity 5	341	END	1612215146737	1612215152584
REQUEST	25		localhost:8084 Redirect 2	1612215151592	1612215152612	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 24 with intensity 3	25	END	1612215146670	1612215152612
REQUEST	89		localhost:8081	1612215146729	1612215152623	OK	 
REQUEST	105		localhost:8080	1612215146728	1612215152623	OK	 
REQUEST	91		localhost:8083	1612215146730	1612215152626	OK	 
REQUEST	246		localhost:8083	1612215146733	1612215152626	OK	 
REQUEST	1		localhost:8082	1612215146723	1612215152651	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 20 with intensity 15	1	END	1612215146665	1612215152651
REQUEST	70		localhost:8084	1612215146726	1612215152653	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	70	END	1612215146726	1612215152653
REQUEST	534		localhost:8080 Redirect 2	1612215151638	1612215152666	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 23 with intensity 5	534	END	1612215146744	1612215152667
REQUEST	75		localhost:8081	1612215146726	1612215152678	OK	 
REQUEST	390		localhost:8081	1612215146740	1612215152686	OK	 
REQUEST	33		localhost:8084	1612215146723	1612215152686	OK	 
REQUEST	441		localhost:8081	1612215146742	1612215152686	OK	 
REQUEST	279		localhost:8080	1612215146735	1612215152686	OK	 
REQUEST	137		localhost:8081	1612215146730	1612215152686	OK	 
REQUEST	370		localhost:8083	1612215146739	1612215152687	OK	 
REQUEST	57		localhost:8080	1612215146725	1612215152687	OK	 
REQUEST	119		localhost:8080	1612215146728	1612215152687	OK	 
REQUEST	363		localhost:8083	1612215146739	1612215152690	OK	 
REQUEST	265		localhost:8080 Redirect 2	1612215151668	1612215152710	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 19 with intensity 1	265	END	1612215146734	1612215152711
REQUEST	342		localhost:8082 Redirect 2	1612215151637	1612215152722	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 14 with intensity 1	342	END	1612215146737	1612215152722
REQUEST	163		localhost:8081	1612215146730	1612215152741	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	163	END	1612215146730	1612215152741
REQUEST	185		localhost:8081	1612215146731	1612215152751	OK	 
REQUEST	183		localhost:8080 Redirect 1	1612215150707	1612215152751	OK	 
REQUEST	536		localhost:8080	1612215146791	1612215152775	OK	 
REQUEST	273		localhost:8080	1612215146734	1612215152777	OK	 
REQUEST	381		localhost:8081	1612215146739	1612215152800	OK	 
REQUEST	201		localhost:8080 Redirect 1	1612215150644	1612215152879	OK	 
REQUEST	501		localhost:8083	1612215146744	1612215152982	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	501	END	1612215146743	1612215152982
REQUEST	227		localhost:8081	1612215146733	1612215152994	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	227	END	1612215146732	1612215152994
REQUEST	432		localhost:8080 Redirect 2	1612215152051	1612215153059	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 23 with intensity 5	432	END	1612215146741	1612215153059
REQUEST	291		localhost:8084 Redirect 1	1612215152104	1612215153118	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	291	END	1612215146735	1612215153119
REQUEST	262		localhost:8080	1612215146734	1612215153122	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	262	END	1612215146734	1612215153122
REQUEST	315		localhost:8081	1612215146737	1612215153124	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	315	END	1612215146736	1612215153124
REQUEST	203		localhost:8083	1612215146732	1612215153126	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	203	END	1612215146731	1612215153127
REQUEST	155		localhost:8081	1612215146730	1612215153129	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	155	END	1612215146729	1612215153129
REQUEST	338		localhost:8081 Redirect 2	1612215152124	1612215153132	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 23 with intensity 5	338	END	1612215146737	1612215153132
REQUEST	550		localhost:8081 Redirect 1	1612215152140	1612215153147	OK	 
REQUEST	241		localhost:8083 Redirect 1	1612215152146	1612215153153	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	241	END	1612215146733	1612215153154
REQUEST	388		localhost:8081 Redirect 1	1612215151025	1612215153162	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	388	END	1612215146739	1612215153162
REQUEST	18		localhost:8083 Redirect 1	1612215152154	1612215153180	OK	 
REQUEST	23		localhost:8083 Redirect 1	1612215152152	1612215153189	OK	 
REQUEST	471		localhost:8083 Redirect 1	1612215152152	1612215153190	OK	 
REQUEST	39		localhost:8084 Redirect 1	1612215152152	1612215153192	OK	 
REQUEST	439		localhost:8084 Redirect 1	1612215152154	1612215153192	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 22 with intensity 15	39	END	1612215146683	1612215153192
REQUEST	543		localhost:8084 Redirect 1	1612215152152	1612215153193	OK	 
REQUEST	515		localhost:8081	1612215146744	1612215153198	OK	 
REQUEST	267		localhost:8083 Redirect 1	1612215152239	1612215153246	OK	 
REQUEST	121		localhost:8083	1612215146728	1612215153254	OK	 
REQUEST	245		localhost:8083 Redirect 1	1612215150514	1612215153262	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	245	END	1612215146733	1612215153262
REQUEST	232		localhost:8081	1612215146733	1612215153270	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	232	END	1612215146732	1612215153270
REQUEST	198		localhost:8081	1612215146732	1612215153318	OK	 
REQUEST	294		localhost:8084	1612215146736	1612215153318	OK	 
REQUEST	306		localhost:8082 Redirect 2	1612215152313	1612215153319	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 23 with intensity 5	306	END	1612215146736	1612215153320
REQUEST	368		localhost:8083	1612215146739	1612215153375	OK	 
REQUEST	440		localhost:8083 Redirect 1	1612215150522	1612215153391	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 12 with intensity 1	440	END	1612215146741	1612215153391
REQUEST	247		localhost:8083 Redirect 1	1612215150708	1612215153454	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	247	END	1612215146733	1612215153454
REQUEST	249		localhost:8081 Redirect 1	1612215152494	1612215153500	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 7 with intensity 1	249	END	1612215146733	1612215153500
REQUEST	516		localhost:8082 Redirect 2	1612215150788	1612215153518	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 24 with intensity 3	516	END	1612215146744	1612215153519
REQUEST	161		localhost:8081	1612215146730	1612215153522	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	161	END	1612215146730	1612215153522
REQUEST	195		localhost:8081 Redirect 1	1612215152527	1612215153532	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	195	END	1612215146731	1612215153533
REQUEST	169		localhost:8081 Redirect 1	1612215152541	1612215153550	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	169	END	1612215146730	1612215153551
REQUEST	186		localhost:8081 Redirect 1	1612215152547	1612215153556	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	186	END	1612215146731	1612215153556
REQUEST	4		localhost:8082	1612215146723	1612215153629	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 20 with intensity 15	4	END	1612215146665	1612215153630
REQUEST	533		localhost:8082 Redirect 1	1612215151082	1612215153630	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 22 with intensity 15	533	END	1612215146744	1612215153630
REQUEST	105		localhost:8080 Redirect 1	1612215152623	1612215153635	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	105	END	1612215146727	1612215153636
REQUEST	89		localhost:8081 Redirect 1	1612215152623	1612215153643	OK	 
REQUEST	246		localhost:8083 Redirect 1	1612215152627	1612215153643	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	89	END	1612215146726	1612215153643
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	246	END	1612215146733	1612215153643
REQUEST	91		localhost:8083 Redirect 1	1612215152627	1612215153645	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	91	END	1612215146726	1612215153645
REQUEST	75		localhost:8081 Redirect 1	1612215152679	1612215153686	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	75	END	1612215146726	1612215153686
REQUEST	390		localhost:8081 Redirect 1	1612215152687	1612215153697	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	390	END	1612215146739	1612215153698
REQUEST	441		localhost:8081 Redirect 1	1612215152687	1612215153703	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	441	END	1612215146741	1612215153703
REQUEST	33		localhost:8084 Redirect 1	1612215152687	1612215153706	OK	 
REQUEST	137		localhost:8081 Redirect 1	1612215152687	1612215153706	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 22 with intensity 15	33	END	1612215146672	1612215153706
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	137	END	1612215146729	1612215153706
REQUEST	119		localhost:8080 Redirect 1	1612215152687	1612215153706	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	119	END	1612215146728	1612215153707
REQUEST	57		localhost:8080 Redirect 1	1612215152687	1612215153708	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 22 with intensity 15	57	END	1612215146725	1612215153708
REQUEST	242		localhost:8083	1612215146733	1612215153709	OK	 
REQUEST	131		localhost:8083	1612215146729	1612215153709	OK	 
REQUEST	151		localhost:8083	1612215146730	1612215153709	OK	 
REQUEST	363		localhost:8083 Redirect 1	1612215152690	1612215153716	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	363	END	1612215146738	1612215153717
REQUEST	279		localhost:8080 Redirect 1	1612215152687	1612215153725	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	279	END	1612215146734	1612215153725
REQUEST	370		localhost:8083 Redirect 1	1612215152687	1612215153725	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	370	END	1612215146739	1612215153725
REQUEST	230		localhost:8081	1612215146733	1612215153753	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	230	END	1612215146732	1612215153753
REQUEST	183		localhost:8080 Redirect 2	1612215152751	1612215153760	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 18 with intensity 1	183	END	1612215146731	1612215153760
REQUEST	375		localhost:8083 Redirect 1	1612215151648	1612215153785	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	375	END	1612215146739	1612215153786
REQUEST	273		localhost:8080 Redirect 1	1612215152777	1612215153788	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	273	END	1612215146734	1612215153788
REQUEST	536		localhost:8080 Redirect 1	1612215152775	1612215153789	OK	 
REQUEST	185		localhost:8081 Redirect 1	1612215152751	1612215153790	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	185	END	1612215146731	1612215153790
REQUEST	299		localhost:8084 Redirect 1	1612215151063	1612215153838	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	299	END	1612215146736	1612215153838
REQUEST	201		localhost:8080 Redirect 2	1612215152880	1612215153887	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 24 with intensity 3	201	END	1612215146731	1612215153887
REQUEST	281		localhost:8080	1612215146735	1612215153901	OK	 
REQUEST	326		localhost:8082	1612215146737	1612215153902	OK	 
REQUEST	377		localhost:8083	1612215146739	1612215153902	OK	 
REQUEST	518		localhost:8082	1612215146744	1612215153902	OK	 
REQUEST	407		localhost:8084 Redirect 1	1612215151084	1612215153965	OK	 
REQUEST	277		localhost:8080 Redirect 1	1612215151092	1612215153965	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	407	END	1612215146740	1612215153965
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	277	END	1612215146734	1612215153965
REQUEST	422		localhost:8080 Redirect 1	1612215151224	1612215154030	OK	 
REQUEST	445		localhost:8081	1612215146742	1612215154030	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 22 with intensity 15	422	END	1612215146741	1612215154030
REQUEST	537		localhost:8080	1612215146791	1612215154090	OK	 
REQUEST	97		localhost:8083	1612215146727	1612215154090	OK	 
REQUEST	193		localhost:8081	1612215146731	1612215154093	OK	 
REQUEST	454		localhost:8081	1612215146742	1612215154093	OK	 
REQUEST	99		localhost:8083	1612215146727	1612215154093	OK	 
REQUEST	35		localhost:8084	1612215146723	1612215154094	OK	 
REQUEST	550		localhost:8081 Redirect 2	1612215153148	1612215154154	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 24 with intensity 3	550	END	1612215146745	1612215154154
REQUEST	358		localhost:8084	1612215146738	1612215154157	OK	 
REQUEST	18		localhost:8083 Redirect 2	1612215153181	1612215154188	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 24 with intensity 3	18	END	1612215146669	1612215154189
REQUEST	23		localhost:8083 Redirect 2	1612215153189	1612215154198	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 23 with intensity 5	23	END	1612215146670	1612215154198
REQUEST	515		localhost:8081 Redirect 1	1612215153198	1612215154223	OK	 
REQUEST	439		localhost:8084 Redirect 2	1612215153192	1612215154229	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 23 with intensity 5	439	END	1612215146741	1612215154229
REQUEST	543		localhost:8084 Redirect 2	1612215153193	1612215154235	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 24 with intensity 3	543	END	1612215146745	1612215154235
REQUEST	471		localhost:8083 Redirect 2	1612215153190	1612215154237	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 23 with intensity 5	471	END	1612215146742	1612215154237
REQUEST	121		localhost:8083 Redirect 1	1612215153254	1612215154263	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	121	END	1612215146728	1612215154263
REQUEST	547		localhost:8080 Redirect 2	1612215151761	1612215154268	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 24 with intensity 3	547	END	1612215146745	1612215154268
REQUEST	28		localhost:8084	1612215146723	1612215154285	OK	 
REQUEST	345		localhost:8084	1612215146738	1612215154285	OK	 
REQUEST	37		localhost:8084	1612215146722	1612215154285	OK	 
REQUEST	141		localhost:8081	1612215146729	1612215154285	OK	 
REQUEST	198		localhost:8081 Redirect 1	1612215153318	1612215154329	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	198	END	1612215146731	1612215154330
REQUEST	294		localhost:8084 Redirect 1	1612215153318	1612215154330	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	294	END	1612215146735	1612215154330
REQUEST	395		localhost:8084	1612215146740	1612215154350	OK	 
REQUEST	92		localhost:8083	1612215146727	1612215154350	OK	 
REQUEST	541		localhost:8081	1612215146791	1612215154350	OK	 
REQUEST	79		localhost:8081	1612215146726	1612215154350	OK	 
REQUEST	109		localhost:8080	1612215146728	1612215154350	OK	 
REQUEST	477		localhost:8081	1612215146743	1612215154351	OK	 
REQUEST	47		localhost:8080	1612215146723	1612215154354	OK	 
REQUEST	413		localhost:8081	1612215146741	1612215154354	OK	 
REQUEST	368		localhost:8083 Redirect 1	1612215153375	1612215154390	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	368	END	1612215146739	1612215154390
REQUEST	60		localhost:8084	1612215146725	1612215154401	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	60	END	1612215146725	1612215154401
REQUEST	73		localhost:8084	1612215146726	1612215154455	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	73	END	1612215146726	1612215154455
REQUEST	225		localhost:8081	1612215146733	1612215154465	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	225	END	1612215146732	1612215154465
REQUEST	67		localhost:8084	1612215146726	1612215154517	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	67	END	1612215146725	1612215154518
REQUEST	313		localhost:8081	1612215146737	1612215154528	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	313	END	1612215146736	1612215154529
REQUEST	321		localhost:8081	1612215146737	1612215154593	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	321	END	1612215146737	1612215154594
REQUEST	151		localhost:8083 Redirect 1	1612215153709	1612215154717	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 2 with intensity 1	151	END	1612215146729	1612215154717
REQUEST	131		localhost:8083 Redirect 1	1612215153709	1612215154727	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	131	END	1612215146728	1612215154728
REQUEST	409		localhost:8081 Redirect 1	1612215152464	1612215154732	OK	 
REQUEST	242		localhost:8083 Redirect 1	1612215153709	1612215154734	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	242	END	1612215146733	1612215154734
REQUEST	536		localhost:8080 Redirect 2	1612215153789	1612215154796	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 23 with intensity 5	536	END	1612215146744	1612215154797
REQUEST	434		localhost:8084	1612215146746	1612215154849	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 10 with intensity 1	434	END	1612215146741	1612215154850
REQUEST	509		localhost:8083	1612215146744	1612215154851	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	509	END	1612215146744	1612215154851
REQUEST	5		localhost:8082	1612215146722	1612215154853	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 20 with intensity 15	5	END	1612215146666	1612215154854
REQUEST	267		localhost:8083 Redirect 2	1612215153247	1612215154884	OK	 
